91,25,2,2,0,2,2,1
92,27,2,1,0,1,2,1
93,28,1,2,0,3,2,1
94,50,1,2,0,2,2,1
95,17,2,2,0,1,2,1
96,30,2,2,1,2,1,1
97,18,2,1,0,2,1,1
98,15,1,1,0,1,2,1
99,16,2,2,0,3,2,1
100,50,3,1,1,2,1,1
101,40,1,2,0,1,2,1
102,20,1,2,1,1,2,1
103,30,1,2,0,2,1,1
104,26,1,2,0,1,2,1
105,35,1,1,0,2,2,1
106,63,3,1,1,1,1,1
107,22,1,1,0,1,2,1
108,17,2,2,1,2,2,1
109,25,1,2,0,3,2,1
110,18,1,2,0,2,2,1
111,56,1,2,0,1,2,1
112,28,2,1,0,1,1,1
113,48,1,2,0,3,2,1
114,17,1,2,0,1,2,1
115,15,1,1,1,1,2,1
116,19,1,2,0,1,2,1
117,17,2,2,0,1,2,1
118,45,1,2,0,4,2,1
119,30,1,2,0,2,2,1
120,30,1,2,0,2,2,1
121,26,1,2,0,2,1,1
122,45,1,2,0,2,2,1
123,30,1,2,0,1,2,1
124,50,3,2,0,1,2,1
125,35,1,2,0,1,2,1
126,31,2,2,0,1,2,1
127,31,1,1,0,2,1,1
128,47,1,1,0,2,2,1
129,34,1,1,0,2,2,1
130,52,1,2,0,2,2,1
131,60,1,2,0,2,2,1
132,42,1,2,0,1,2,1
133,18,2,2,0,2,2,1
134,48,2,1,0,1,2,1
135,17,1,2,1,1,1,1
136,22,1,1,0,2,1,1
137,16,2,2,0,2,2,1
138,37,1,1,1,1,2,1
139,38,1,2,0,1,2,1
140,30,1,2,0,1,2,1
141,35,1,2,0,2,2,1
142,31,1,2,0,1,2,1
143,23,2,2,1,1,2,1
144,29,3,2,0,3,1,1
145,16,1,1,0,2,2,1
146,40,2,2,1,2,1,1
147,40,1,2,0,2,2,1
148,27,1,2,0,3,2,1
149,18,1,2,0,1,2,1
150,21,2,2,0,1,2,1
151,35,1,2,0,1,2,1
152,24,1,2,0,2,2,1
153,50,1,1,1,1,2,1
154,30,1,1,0,1,2,1
155,55,1,1,0,1,2,1
156,23,1,2,0,1,2,1
157,37,2,1,0,1,2,1
158,16,1,2,0,2,2,1
159,17,2,1,0,1,2,1
160,40,1,1,1,3,1,1
161,20,1,2,0,2,2,1
162,20,1,2,0,4,2,1
163,36,2,2,0,2,2,1
164,40,1,2,0,2,2,1
165,15,1,2,0,2,2,1
166,32,2,1,0,2,1,1
167,25,1,1,0,1,2,1
168,31,1,2,0,1,2,1
169,19,2,2,0,2,1,1
170,33,2,1,0,2,2,1
171,42,1,1,0,1,2,1
172,20,2,1,0,2,2,1
173,38,1,1,0,1,1,1
174,33,1,2,0,1,2,1
175,56,1,2,0,2,2,1
176,40,1,1,0,2,2,1
177,20,1,2,0,2,2,1
178,40,1,2,0,2,2,1
179,22,2,2,0,1,2,1
180,35,3,1,1,1,1,1
181,40,1,2,0,2,2,1
182,24,3,2,0,2,1,1
183,28,2,2,1,1,2,1
184,26,2,1,0,2,2,1
185,28,1,2,0,2,2,1
186,30,1,2,0,1,2,1
187,70,1,2,0,3,2,1
188,30,2,1,1,1,1,1
189,28,1,2,0,2,2,1
190,25,2,1,0,3,2,1
191,22,2,1,1,2,1,1
192,41,1,2,1,3,2,1
193,42,1,2,0,1,2,1
194,23,1,2,0,2,2,1
195,28,3,1,1,1,1,1
196,33,1,2,0,1,2,1
197,35,1,1,1,2,2,1
198,32,2,1,0,2,2,1
199,40,1,1,1,1,2,1
200,30,1,2,0,3,2,1
201,30,1,2,0,3,2,1
202,21,2,1,0,1,1,1
203,40,2,1,0,3,2,1
204,28,2,1,1,2,1,1
205,63,1,1,0,2,2,1
206,41,1,1,0,2,2,1
207,35,1,1,0,1,2,1
208,25,1,2,1,1,2,1
209,35,2,2,1,1,1,1
210,24,1,2,0,1,2,1
211,45,2,1,0,1,2,1
212,30,1,2,0,2,2,1
213,37,1,2,0,2,2,1
214,36,1,1,0,1,2,1
215,26,2,1,0,2,2,1
216,22,2,2,0,1,2,1
217,34,2,1,0,1,1,1
218,21,1,2,1,2,2,1
219,17,2,2,0,1,2,1
220,18,1,1,0,2,2,1
221,24,1,2,0,2,2,1
222,45,1,1,0,1,2,1
223,26,1,2,0,1,2,1
224,20,1,2,0,2,2,1
225,18,1,2,0,1,2,1
226,35,1,1,0,2,2,1
227,36,2,2,0,3,2,1
228,40,1,1,0,3,2,1
229,22,1,2,1,3,2,1
230,24,2,2,0,2,2,1
231,20,1,2,0,2,2,1
232,31,1,1,0,3,2,1
233,27,1,2,0,2,2,1
234,26,1,2,0,2,2,1
235,22,1,2,0,1,2,1
236,35,1,1,0,1,2,1
237,36,2,2,1,3,2,1
238,24,1,1,0,1,2,1
239,35,1,1,0,1,1,1
240,43,1,2,0,2,1,1
241,30,1,1,0,2,2,1
242,27,2,1,0,2,2,1
243,38,2,1,0,1,2,1
244,50,1,2,0,1,2,1
245,44,2,1,0,1,1,1
246,20,1,1,0,1,2,1
247,28,1,1,0,3,2,1
248,25,3,1,1,2,1,1
249,25,1,2,0,1,2,1
250,37,1,2,0,1,2,1
251,40,1,2,0,1,2,1
252,32,1,1,0,1,2,1
253,33,1,2,0,2,2,1
254,29,3,1,1,1,1,1
255,25,1,2,0,2,2,1
256,30,1,2,0,5,2,1
257,30,2,2,0,1,1,1
258,26,1,1,0,1,2,1
259,30,1,2,0,4,2,1
260,25,2,2,0,2,2,1
261,18,1,2,0,2,2,1
262,25,1,1,0,1,2,1
263,30,2,1,0,1,2,1
264,18,1,1,1,1,1,1
265,27,1,1,0,1,1,1
266,25,1,2,0,1,1,1
267,30,1,1,0,1,2,1
268,38,1,1,0,2,2,1
269,27,2,2,0,3,2,1
270,17,2,1,0,2,1,1
271,44,1,1,0,2,2,1
272,22,2,1,1,1,1,1
273,18,1,2,0,2,2,1
274,46,2,1,1,3,2,1
275,22,2,2,0,1,2,1
276,19,2,1,0,1,2,1
277,23,1,1,0,2,2,1
278,25,1,2,0,1,2,1
279,15,2,1,0,1,1,1
280,38,1,2,0,2,2,1
281,28,1,1,0,2,2,1
282,25,2,1,1,3,1,1
283,64,1,1,0,1,2,1
284,25,1,2,0,2,2,1
285,36,2,1,0,1,1,1
286,49,1,2,0,2,2,1
287,15,1,2,0,2,1,1
288,26,1,2,0,2,1,1
289,45,1,2,0,1,2,1
290,18,2,1,0,1,2,1
291,38,1,1,0,1,2,1
292,29,1,2,0,1,2,1
293,40,1,1,0,2,2,1
294,28,2,1,1,1,1,1
295,30,1,1,0,3,2,1
296,33,1,2,0,1,2,1
297,28,3,2,1,1,1,1
298,60,1,1,0,1,2,1
299,35,3,1,1,3,1,1
300,19,1,1,0,1,2,1
301,70,1,2,0,1,1,1
302,20,1,2,0,1,2,1
303,18,1,1,0,1,2,1
304,30,1,1,0,3,2,1
305,40,3,1,0,1,2,1
306,30,1,2,0,2,2,1
307,20,3,1,1,2,2,1
308,22,3,1,1,2,1,1
309,42,2,1,0,2,2,1
310,65,1,2,0,1,2,1
311,60,1,2,0,1,2,1
312,25,1,2,0,2,2,1
313,29,1,1,0,3,2,1
314,41,1,1,0,1,2,1
315,35,1,1,0,2,2,1
316,19,2,2,0,1,2,1
317,16,1,2,0,2,2,1
318,23,2,1,0,1,1,1
319,19,2,1,0,2,2,1
320,27,1,2,0,1,2,1
321,35,2,1,0,2,1,1
322,18,2,1,0,1,2,1
323,30,3,1,0,1,2,1
324,50,1,1,0,2,2,1
325,28,1,1,0,3,2,1
326,20,1,1,0,3,2,1
327,30,1,2,0,1,2,1
328,30,1,2,0,3,2,1
329,38,2,1,0,1,1,1
330,28,1,2,0,1,2,1
331,50,1,1,0,2,2,1
332,19,1,2,0,1,2,1
333,45,1,1,0,1,2,1
334,39,1,1,0,1,2,1
335,40,1,2,0,2,2,1
336,16,2,2,0,2,2,1
337,45,1,2,0,3,2,1
338,19,2,1,0,2,1,1
339,33,2,1,0,2,2,1
340,16,1,2,0,2,2,1
341,25,1,2,0,2,2,1
342,18,1,1,0,1,2,1
343,25,1,2,0,1,2,1
344,18,1,1,0,3,2,1
345,38,1,2,0,1,2,1
346,32,2,1,0,4,2,1
347,52,1,2,0,2,2,1
348,33,1,2,0,1,2,1
349,41,2,1,0,2,2,1
350,16,1,2,0,2,2,1
351,30,2,1,0,1,2,1
352,32,1,2,0,2,1,1
353,30,3,1,1,2,2,1
354,28,3,1,0,1,2,1
355,40,1,1,0,1,2,1
356,30,1,1,0,1,2,1
357,22,1,2,0,1,2,1
358,23,2,1,0,2,1,1
359,26,2,2,0,1,2,1
360,36,1,1,0,2,2,1
361,33,2,1,0,1,1,1
362,55,1,2,0,2,2,1
363,48,1,1,0,2,2,1
364,19,1,1,0,2,2,1
365,21,1,1,0,1,2,1
366,18,2,1,0,2,2,1
367,45,2,1,0,3,2,1
368,30,1,2,0,2,2,1
369,23,1,1,0,1,2,1
370,26,1,2,0,2,2,1
371,28,1,2,0,3,2,1
372,50,1,2,0,2,2,1
373,26,1,2,0,3,2,1
374,41,3,1,1,2,1,1
375,25,2,2,0,1,1,1
376,25,1,1,0,1,2,1
377,20,1,2,0,1,2,1
378,50,1,1,0,2,2,1
379,32,1,2,0,2,2,1
380,17,1,2,0,3,2,1
381,36,1,1,0,2,2,1
382,25,2,1,0,3,2,1
383,16,2,2,0,2,2,1
384,35,1,2,0,2,2,1
385,30,2,1,0,1,2,1
386,17,2,2,0,1,1,1
387,37,1,1,0,1,2,1
388,50,1,2,0,2,2,1
389,21,1,1,0,1,2,1
390,50,1,1,0,1,2,1
391,40,1,1,0,2,1,1
392,40,1,2,0,2,2,1
393,33,2,1,0,3,1,1
394,30,1,1,0,3,2,1
395,41,2,2,0,1,1,1
396,45,1,2,0,1,2,1
397,40,1,2,1,3,2,1
398,20,1,1,0,3,1,1
399,18,1,2,0,2,2,1
400,16,1,1,0,1,2,1
401,45,1,1,0,1,2,1
402,20,1,2,0,2,2,1
403,65,1,1,0,1,2,1
404,45,1,2,0,1,2,1
405,55,1,2,0,1,2,1
406,15,1,2,0,1,2,1
407,23,2,2,1,3,1,1
408,65,1,2,0,3,2,1
409,36,3,2,1,2,1,1
410,18,1,1,0,1,2,1
411,36,1,1,1,4,2,1
412,42,1,2,0,1,2,1
413,40,3,2,0,1,1,1
414,20,1,1,0,2,2,1
415,55,1,2,0,1,2,1
416,37,2,2,0,1,1,1
417,50,1,1,0,3,2,1
418,50,2,1,0,2,2,1
419,15,1,2,0,2,2,1
420,27,2,1,0,2,1,1
421,30,1,1,0,2,2,1
422,30,1,1,0,3,2,1
423,25,1,1,0,1,1,1
424,35,1,2,0,1,2,1
425,50,1,2,0,2,2,1
426,50,1,2,0,2,2,1
427,33,2,1,0,1,2,1
428,27,1,2,0,1,2,1
429,50,1,1,0,2,2,1
430,21,1,2,0,2,2,1
431,35,1,2,0,2,2,1
432,33,1,2,0,2,2,1
433,65,1,2,0,1,2,1
434,70,1,2,0,2,2,1
435,60,1,1,0,1,2,1
436,26,1,2,1,1,1,1
437,45,1,1,0,2,2,1
438,35,1,2,1,3,2,1
439,60,1,2,0,1,2,1
440,37,2,1,0,1,2,1
441,50,1,1,0,1,2,1
442,36,1,1,1,3,1,1
443,20,1,2,0,2,2,1
444,16,2,1,0,1,2,1
445,55,1,1,0,1,2,1
446,24,1,2,0,2,2,1
447,30,1,2,0,1,2,1
448,25,1,2,0,1,2,1
449,50,1,1,0,2,2,1
450,21,2,2,0,1,1,1
451,18,2,1,0,3,2,1
452,35,3,1,1,1,1,1
453,22,1,2,0,1,2,1
454,25,1,2,0,1,2,1
455,25,2,2,0,1,2,1
456,30,2,1,0,1,2,1
457,43,1,2,0,2,2,1
458,29,2,1,0,1,2,1
459,18,1,2,0,1,2,1
460,15,2,2,0,1,2,1
461,45,2,2,1,1,1,1
462,24,1,1,0,2,2,1
463,20,1,2,0,1,2,1
464,23,1,2,0,2,2,1
465,27,1,2,0,1,2,1
466,48,1,1,0,2,2,1
467,40,1,1,0,2,2,1
468,29,1,2,0,1,2,1
469,16,2,1,0,3,1,1
470,25,2,2,0,2,2,1
471,16,1,2,0,2,2,1
472,23,1,1,0,3,2,1
473,58,1,1,0,2,2,1
474,27,3,1,0,2,1,1
475,42,1,1,1,2,1,1
476,30,1,1,0,3,2,1
477,45,1,1,0,1,2,1
478,29,1,2,0,1,2,1
479,75,2,1,0,1,2,1
480,24,1,1,0,1,2,1
481,25,1,2,0,2,2,1
482,29,3,1,0,1,1,1
483,18,1,2,0,2,2,1
484,40,2,1,1,3,2,1
485,32,2,1,1,2,1,1
486,39,1,2,0,3,2,1
487,22,1,1,0,2,1,1
488,35,1,1,0,1,1,1
489,25,1,1,0,3,2,1
490,37,1,2,0,2,2,1
491,35,1,2,0,1,2,1
492,27,1,1,0,2,1,1
493,32,1,2,1,3,2,1
494,60,1,2,0,2,2,1
495,40,2,2,0,2,2,1
496,40,1,2,0,1,2,1
497,26,2,1,1,2,1,1
498,25,2,1,0,2,1,1
499,32,1,2,0,1,2,1
500,27,2,2,0,2,1,1
501,24,2,1,0,1,1,1
502,30,1,2,0,2,2,1
503,28,1,1,0,2,2,1
504,17,2,1,0,2,1,1
505,22,1,2,0,2,2,1
506,16,1,1,0,1,2,1
507,52,1,2,0,1,2,1
508,24,2,1,0,2,1,1
509,21,2,1,0,1,2,1
510,20,1,1,0,1,2,1
511,45,1,2,0,2,2,1
512,22,1,2,0,3,1,1
513,30,1,2,0,1,2,1
514,23,1,1,0,1,2,1
515,24,1,2,0,1,1,1
516,41,2,1,0,3,1,1
517,28,1,2,0,1,2,1
518,22,1,2,0,1,2,1
519,32,1,1,0,1,2,1
520,20,1,2,0,1,2,1
521,18,1,2,0,1,2,1
522,45,1,2,0,1,2,1
523,32,1,1,0,2,2,1
524,38,2,1,0,2,2,1
525,35,1,2,0,2,2,1
526,22,2,2,0,1,1,1
527,60,1,2,0,1,2,1
528,23,1,2,0,1,2,1
529,28,1,2,0,1,2,1
530,25,2,2,0,2,1,1
531,28,1,1,0,1,2,1
532,15,2,2,0,2,2,1
533,25,1,2,0,1,2,1
534,22,1,1,1,2,1,1
535,22,2,1,0,1,2,1
536,28,1,2,0,5,2,1
537,30,1,2,0,1,2,1
538,52,2,2,1,2,2,1
539,69,1,1,0,2,2,1
540,30,1,2,0,1,2,1
541,25,2,1,1,1,1,1
542,15,1,2,0,1,2,1
543,27,2,1,0,2,2,1
544,30,1,2,0,2,2,1
545,22,1,1,0,1,1,1
546,34,2,2,0,2,2,1
547,25,1,2,0,2,2,1
548,23,2,2,0,2,2,1
549,17,1,2,0,1,2,1
550,33,3,1,0,2,2,1
551,30,1,2,0,3,2,1
552,65,1,2,0,3,2,1
553,22,1,2,0,2,2,1
554,24,1,1,0,1,2,1
555,27,1,2,0,2,2,1
556,33,1,2,0,1,2,1
557,60,1,2,0,2,2,1
558,40,1,2,0,1,2,1
559,38,1,2,0,2,2,1
560,33,3,1,1,2,1,1
561,30,1,2,0,1,2,1
562,20,1,2,0,1,2,1
563,20,2,1,0,1,2,1
564,31,1,2,0,2,2,1
565,30,1,2,0,1,2,1
566,32,2,1,0,1,2,1
567,50,1,2,0,1,2,1
568,19,2,2,0,1,2,1
569,23,1,2,0,1,2,1
570,45,1,2,0,3,2,1
571,40,2,1,1,3,1,1
572,50,1,1,0,2,2,1
573,25,2,1,0,1,2,1
574,27,2,1,0,2,1,1
575,23,1,2,0,1,1,1
576,22,1,2,0,3,2,1
577,39,1,1,0,3,2,1
578,19,1,2,0,2,2,1
579,25,2,1,0,1,1,1
580,17,2,1,0,3,2,1
581,38,1,1,0,2,2,1
582,20,2,2,0,2,2,1
583,34,1,2,0,1,2,1
584,25,1,2,0,2,2,1
585,35,1,2,0,1,2,1
586,28,1,1,0,1,2,1
587,20,1,2,0,2,2,1
588,50,1,1,1,1,2,1
589,70,1,2,0,2,2,1
590,21,2,1,0,1,2,1
591,38,1,1,0,2,2,1
592,22,1,2,0,1,2,1
593,25,2,2,0,4,2,1
594,42,2,1,0,1,2,1
595,45,1,1,0,2,2,1
596,25,3,2,0,2,1,1
597,33,1,1,0,3,2,1
598,35,2,1,0,1,2,1
599,45,1,1,0,2,2,1
600,30,1,2,0,1,1,1
601,27,2,1,1,3,1,1
602,22,2,1,1,2,1,1
603,55,1,2,0,1,2,1
604,27,1,2,0,1,2,1
605,16,2,1,0,2,2,1
606,23,1,1,0,2,2,1
607,60,1,1,0,1,2,1
608,45,1,1,0,2,2,1
609,59,2,1,1,3,2,1
610,31,1,2,0,2,2,1
611,50,1,2,0,3,2,1
612,19,2,1,0,1,2,1
613,35,2,1,0,1,2,1
614,27,1,1,1,1,1,1
615,28,1,2,0,2,2,1
616,45,1,2,0,1,2,1
617,41,1,2,0,1,2,1
618,30,1,1,0,3,2,1
619,25,1,1,0,2,2,1
620,47,1,1,0,2,2,1
621,55,1,2,0,2,2,1
622,29,1,2,0,1,2,1
623,27,1,1,0,2,2,1
624,42,1,2,0,3,2,1
625,22,2,2,0,1,1,1
626,19,1,2,0,2,2,1
627,15,1,2,0,1,2,1
628,34,1,2,1,1,1,1
629,28,1,2,0,1,2,1
630,35,1,2,0,1,2,1
631,22,1,2,0,2,2,1
632,88,1,2,0,1,2,1
633,28,2,1,0,1,1,1
634,20,1,1,0,2,2,1
635,35,2,1,0,1,2,1
636,19,2,2,0,2,2,1
637,20,1,1,0,2,2,1
638,18,2,2,0,1,2,1
639,16,1,2,0,1,1,1
640,66,1,2,0,3,2,1
641,22,2,2,0,1,1,1
642,25,2,1,1,1,1,1
643,35,1,1,0,1,2,1
644,16,1,2,0,1,2,1
645,20,1,2,0,2,2,1
646,55,2,2,0,2,1,1
647,20,1,1,0,2,2,1
648,50,1,1,0,3,2,1
649,21,2,1,1,1,2,1
650,25,2,1,0,2,1,1
651,43,1,1,1,1,1,1
652,18,2,1,0,1,1,1
653,18,1,1,0,3,2,1
654,21,2,1,0,2,1,1
655,17,1,1,0,1,2,1
656,35,2,1,0,1,2,1
657,40,1,2,0,4,2,1
658,50,1,1,0,2,1,1
659,30,1,1,0,3,1,1
660,27,2,1,0,1,2,1
661,40,1,2,0,2,2,1
662,18,2,2,0,2,1,1
663,55,2,2,1,3,1,1
664,20,1,2,0,1,2,1
665,50,1,1,1,1,1,1
666,30,1,1,0,1,2,1
667,32,1,1,0,1,2,1
668,27,2,1,0,1,2,1
669,30,1,1,0,1,2,1
670,38,1,1,0,2,2,1
671,31,2,1,0,2,1,1
672,25,3,1,0,1,1,1
673,20,1,1,0,2,2,1
674,32,1,1,0,2,2,1
675,32,2,1,0,2,2,1
676,35,1,1,0,1,2,1
677,50,1,1,0,1,2,1
678,21,1,1,0,2,1,1
679,17,2,2,0,3,1,1
680,60,1,1,0,1,2,1
681,34,1,1,0,1,1,1
682,23,1,1,0,1,2,1
683,50,2,1,1,4,2,1
684,24,1,1,1,1,2,1
685,19,2,2,0,1,2,1
686,36,1,2,0,2,2,1
687,20,1,2,0,2,2,1
688,28,1,2,0,2,2,1
689,30,2,1,0,2,1,1
690,40,1,1,0,3,2,1
691,28,1,1,0,1,2,1
692,24,1,2,0,2,2,1
693,40,1,1,0,3,1,1
694,50,2,1,0,2,2,1
695,40,1,2,0,2,2,1
696,19,2,1,0,2,1,1
697,45,1,2,0,4,2,1
698,40,1,1,0,1,2,1
699,21,1,2,0,2,2,1
700,18,1,1,0,2,2,1
701,22,1,2,0,2,2,1
702,32,1,2,0,1,2,1
703,27,1,2,0,1,2,1
704,27,1,2,0,1,2,1
705,20,2,2,0,2,1,1
706,27,1,2,0,5,2,1
707,36,3,1,1,2,1,1
708,21,2,1,0,2,1,1
709,52,1,2,0,3,2,1
710,15,1,2,0,1,2,1
711,22,1,2,0,3,2,1
712,28,1,2,0,1,2,1
713,34,2,1,0,2,2,1
714,25,1,2,1,1,2,1
715,22,2,1,0,1,2,1
716,25,2,1,0,2,1,1
717,30,1,2,0,3,2,1
718,33,2,1,0,3,1,1
719,26,1,1,0,2,2,1
720,30,1,1,1,2,2,1
721,50,1,2,0,2,2,1
722,25,2,2,0,2,2,1
723,30,2,1,0,1,1,1
724,30,1,1,0,1,2,1
725,28,1,2,0,2,2,1
726,40,2,1,0,2,2,1
727,15,1,2,0,2,2,1
728,25,1,1,0,1,1,1
729,54,1,2,0,1,2,1
730,27,1,2,0,1,2,1
731,40,1,2,1,3,2,1
732,15,1,2,0,5,2,1
733,38,1,1,0,2,2,1
734,18,1,1,0,2,2,1
735,17,2,2,0,3,1,1
736,46,1,2,0,2,2,1
737,30,1,1,0,1,2,1
738,30,1,2,0,2,2,1
739,28,1,2,0,1,2,1
740,27,2,1,0,2,2,1
741,20,2,1,0,1,1,1
742,22,1,1,0,2,2,1
743,27,2,1,0,1,2,1
744,25,1,2,0,1,2,1
745,38,1,2,0,1,2,1
746,47,2,1,0,2,2,1
747,25,1,1,0,1,2,1
748,38,1,2,0,1,2,1
749,47,1,1,0,1,2,1
750,17,2,1,0,1,2,1
751,38,2,1,1,3,1,1
752,30,1,2,0,2,2,1
753,55,1,2,0,3,2,1
754,41,1,2,0,2,2,1
755,17,1,1,0,3,2,1
756,18,2,1,0,1,1,1
757,38,1,2,0,3,2,1
758,37,1,1,1,1,2,1
759,22,1,2,0,1,2,1
760,20,2,2,0,2,1,1
761,55,1,2,0,1,2,1
762,22,1,2,0,1,2,1
763,23,1,2,0,1,2,1
764,37,1,2,0,3,2,1
765,50,1,2,0,1,2,1
766,55,1,2,0,3,1,1
767,22,1,2,1,3,2,1
768,32,1,1,1,2,2,1
769,30,2,2,0,1,2,1
770,45,1,2,0,1,2,1
771,16,2,2,0,1,2,1
772,18,1,1,0,1,2,1
773,35,1,2,0,3,2,1
774,30,2,2,1,2,1,1
775,28,1,1,0,1,2,1
776,18,1,1,0,1,2,1
777,47,1,2,0,1,2,1
778,45,1,2,0,1,2,1
779,33,1,1,0,1,2,1
780,22,2,2,0,3,2,1
781,35,1,2,0,1,2,1
782,28,2,1,0,1,2,1
783,56,1,1,0,1,2,1
784,17,2,1,0,1,2,1
785,43,1,2,0,1,2,1
786,15,1,1,0,1,2,1
787,35,1,1,0,1,2,1
788,30,1,2,1,3,2,1
789,40,1,1,0,2,2,1
790,22,1,2,0,3,1,1
791,23,2,1,1,2,1,1
792,32,1,2,0,1,2,1
793,16,1,2,0,3,2,1
794,23,1,2,0,1,2,1
795,17,2,1,0,1,2,1
796,55,1,2,0,1,2,1
797,15,1,2,0,2,2,1
798,21,1,2,0,1,2,1
799,29,1,1,0,2,2,1
800,30,2,1,0,1,1,1
801,60,1,2,0,2,2,1
802,36,2,2,0,2,2,1
803,36,1,2,0,1,2,1
804,25,1,2,1,1,2,1
805,22,1,1,0,5,2,1
806,33,2,1,0,1,1,1
807,20,1,2,0,1,2,1
808,26,1,2,0,1,1,1
809,47,1,1,0,1,2,1
810,20,1,2,0,1,2,1
811,25,1,2,0,1,2,1
812,27,1,2,0,2,2,1
813,28,1,1,0,2,1,1
814,20,1,2,0,2,2,1
815,39,1,1,0,2,2,1
816,16,1,2,0,2,2,1
817,33,1,1,0,2,2,1
818,38,1,2,0,2,2,1
819,30,1,2,0,2,2,1
820,19,2,1,0,2,2,1
821,45,1,2,1,3,2,1
822,20,1,2,0,1,2,1
823,45,1,1,0,2,2,1
824,25,2,1,1,1,1,1
825,23,1,2,0,3,2,1
826,22,2,2,0,1,1,1
827,38,2,2,1,2,1,1
828,18,1,1,0,1,2,1
829,63,1,2,0,3,2,1
830,56,2,1,0,1,2,1
831,55,1,1,0,4,2,1
832,19,2,1,0,1,1,1
833,16,1,1,0,2,2,1
834,30,1,2,0,2,2,1
835,50,1,1,0,1,2,1
836,53,1,1,0,2,2,1
837,35,1,2,0,1,2,1
838,26,3,1,1,2,1,1
839,53,1,2,0,3,2,1
840,27,3,1,1,2,1,1
841,65,1,2,0,2,2,1
842,30,1,2,0,1,2,1
843,40,1,2,0,1,2,1
844,23,2,1,0,2,2,1
845,22,1,2,0,1,2,1
846,18,1,2,0,3,2,1
847,50,1,2,0,3,2,1
848,45,1,2,0,1,2,1
849,25,1,2,0,2,2,1
850,55,1,1,0,1,2,1
851,29,1,2,0,1,2,1
852,23,1,1,0,2,2,1
853,21,2,2,0,1,2,1
854,41,1,1,0,3,2,1
855,32,1,1,0,1,2,1
856,30,1,1,0,1,2,1
857,22,1,2,0,1,2,1
858,25,2,1,1,2,1,1
859,20,2,1,0,2,2,1
860,40,1,2,0,2,2,1
861,15,3,1,1,1,2,1
862,45,2,2,1,1,1,1
863,47,1,2,0,1,2,1
864,35,1,2,0,1,2,1
865,17,1,2,0,3,2,1
866,30,2,2,0,1,2,1
867,23,1,1,0,1,2,1
868,33,1,2,0,2,2,1
869,33,1,1,1,1,1,1
870,27,2,1,0,2,1,1
871,16,2,2,0,3,2,1
872,50,2,1,0,3,1,1
873,34,2,1,0,2,2,1
874,25,1,2,0,1,2,1
875,55,1,1,0,2,2,1
